dtpricon;metastaticos;fetar;sexo;sitio;escolaridade;tempo_tto;obito1ano;pop
2018;não metastáticos;<60;feminino;colon;alta;>60; 2; 46
2018;não metastáticos;<60;feminino;colon;alta;<=60; 4;107
2018;não metastáticos;<60;feminino;colon;alta;NA; 0;  5
2018;não metastáticos;<60;feminino;colon;baixa;>60; 0; 59
2018;não metastáticos;<60;feminino;colon;baixa;<=60; 6; 84
2018;não metastáticos;<60;feminino;colon;baixa;NA; 0;  7
2018;não metastáticos;<60;feminino;reto;alta;>60; 4; 57
2018;não metastáticos;<60;feminino;reto;alta;<=60; 0; 66
2018;não metastáticos;<60;feminino;reto;alta;NA; 0;  2
2018;não metastáticos;<60;feminino;reto;baixa;>60; 5; 60
2018;não metastáticos;<60;feminino;reto;baixa;<=60; 1; 57
2018;não metastáticos;<60;feminino;reto;baixa;NA; 0;  5
2018;não metastáticos;>=60;masculino;colon;alta;>60; 2; 41
2018;não metastáticos;>=60;masculino;colon;alta;<=60; 8; 93
2018;não metastáticos;>=60;masculino;colon;alta;NA; 0;  4
2018;não metastáticos;>=60;masculino;colon;baixa;>60; 7;118
2018;não metastáticos;>=60;masculino;colon;baixa;<=60;18;147
2018;não metastáticos;>=60;masculino;colon;baixa;NA; 1;  4
2018;não metastáticos;>=60;masculino;reto;alta;>60; 7; 72
2018;não metastáticos;>=60;masculino;reto;alta;<=60;11; 87
2018;não metastáticos;>=60;masculino;reto;alta;NA; 2;  7
2018;não metastáticos;>=60;masculino;reto;baixa;>60;19;184
2018;não metastáticos;>=60;masculino;reto;baixa;<=60;13;116
2018;não metastáticos;>=60;masculino;reto;baixa;NA; 2;  6
2018;não metastáticos;>=60;feminino;colon;alta;>60; 1; 40
2018;não metastáticos;>=60;feminino;colon;alta;<=60; 7;108
2018;não metastáticos;>=60;feminino;colon;alta;NA; 1;  6
2018;não metastáticos;>=60;feminino;colon;baixa;>60; 6;126
2018;não metastáticos;>=60;feminino;colon;baixa;<=60;19;165
2018;não metastáticos;>=60;feminino;colon;baixa;NA; 1;  8
2018;não metastáticos;>=60;feminino;reto;alta;>60; 9; 53
2018;não metastáticos;>=60;feminino;reto;alta;<=60; 6; 56
2018;não metastáticos;>=60;feminino;reto;alta;NA; 2;  7
2018;não metastáticos;>=60;feminino;reto;baixa;>60;21;152
2018;não metastáticos;>=60;feminino;reto;baixa;<=60;13; 80
2018;não metastáticos;>=60;feminino;reto;baixa;NA; 4; 10
2018;metastáticos;<60;masculino;colon;alta;>60; 4; 18
2018;metastáticos;<60;masculino;colon;alta;<=60;12; 39
2018;metastáticos;<60;masculino;colon;baixa;>60; 1; 18
2018;metastáticos;<60;masculino;colon;baixa;<=60; 8; 34
2018;metastáticos;<60;masculino;colon;baixa;NA; 2;  3
2018;metastáticos;<60;masculino;reto;alta;>60; 3; 15
2018;metastáticos;<60;masculino;reto;alta;<=60; 6; 22
2018;metastáticos;<60;masculino;reto;alta;NA; 2;  3
2018;metastáticos;<60;masculino;reto;baixa;>60; 3; 23
2018;metastáticos;<60;masculino;reto;baixa;<=60; 5; 23
2018;metastáticos;<60;masculino;reto;baixa;NA; 4;  4
2018;metastáticos;<60;feminino;colon;alta;>60; 1; 18
2018;metastáticos;<60;feminino;colon;alta;<=60;11; 42
2018;metastáticos;<60;feminino;colon;alta;NA; 0;  4
2018;metastáticos;<60;feminino;colon;baixa;>60; 1; 16
2018;metastáticos;<60;feminino;colon;baixa;<=60; 9; 41
2018;metastáticos;<60;feminino;colon;baixa;NA; 5;  6
2018;metastáticos;<60;feminino;reto;alta;>60; 1; 14
2018;metastáticos;<60;feminino;reto;alta;<=60; 8; 33
2018;metastáticos;<60;feminino;reto;alta;NA; 1;  1
2018;metastáticos;<60;feminino;reto;baixa;>60; 0; 14
2018;metastáticos;<60;feminino;reto;baixa;<=60; 6; 21
2018;metastáticos;<60;feminino;reto;baixa;NA; 3;  4
2018;metastáticos;>=60;masculino;colon;alta;>60; 5; 21
2018;metastáticos;>=60;masculino;colon;alta;<=60;17; 47
2018;metastáticos;>=60;masculino;colon;alta;NA; 5;  7
2018;metastáticos;>=60;masculino;colon;baixa;>60;10; 45
2018;metastáticos;>=60;masculino;colon;baixa;<=60;24; 55
2018;metastáticos;>=60;masculino;colon;baixa;NA; 8; 10
2018;metastáticos;>=60;masculino;reto;alta;>60; 5; 21
2018;metastáticos;>=60;masculino;reto;alta;<=60; 7; 25
2018;metastáticos;>=60;masculino;reto;alta;NA; 3;  4
2018;metastáticos;>=60;masculino;reto;baixa;>60;15; 50
2018;metastáticos;>=60;masculino;reto;baixa;<=60;19; 45
2018;metastáticos;>=60;masculino;reto;baixa;NA; 6; 11
2018;metastáticos;>=60;feminino;colon;alta;>60; 9; 25
2018;metastáticos;>=60;feminino;colon;alta;<=60;10; 38
2018;metastáticos;>=60;feminino;colon;alta;NA; 3;  6
2018;metastáticos;>=60;feminino;colon;baixa;>60;13; 51
2018;metastáticos;>=60;feminino;colon;baixa;<=60;17; 55
2018;metastáticos;>=60;feminino;colon;baixa;NA;10; 13
2018;metastáticos;>=60;feminino;reto;alta;>60; 1;  9
2018;metastáticos;>=60;feminino;reto;alta;<=60; 4; 17
2018;metastáticos;>=60;feminino;reto;alta;NA; 1;  1
2018;metastáticos;>=60;feminino;reto;baixa;>60;14; 43
2018;metastáticos;>=60;feminino;reto;baixa;<=60;10; 32
2018;metastáticos;>=60;feminino;reto;baixa;NA; 2;  4
